,Table 13,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
385,,,Deerfield Beach,0,1,1,0,0,0,,1,0,1,81371
386,,,Fort Lauderdale,3,0,2,0,0,0,0,5,0,0,182150
387,,,Fort Myers,0,0,1,0,0,0,0,1,0,0,82805
388,,,Gainesville,1,2,0,0,0,0,1,0,1,1,133400
389,,,Groveland,1,0,0,0,0,0,0,0,,1,14342
390,,,Jacksonville,4,0,0,0,0,0,1,1,2,0,903213
391,,,Key West,0,0,1,0,0,0,0,0,1,0,25286
392,,,Largo,1,0,0,0,0,0,0,0,0,1,85568
393,,,Lauderdale Lakes,3,0,0,0,0,0,1,0,1,1,36575
394,,,Miami,3,1,4,0,0,2,3,1,3,3,473047
395,,,Miami Beach,1,11,7,0,0,1,5,4,7,4,92928
396,,,Minneola,1,0,0,0,0,0,1,0,0,0,11859
397,,,North Miami,0,0,1,0,0,0,1,0,0,0,62585
398,,,Ocala,1,0,0,0,0,0,0,1,0,0,59505
399,,,Orlando,2,0,2,0,0,0,1,0,2,1,286679
400,,,Palm Bay,6,0,0,0,0,0,1,0,3,2,112902
401,,,Parkland,0,1,0,0,0,0,0,0,1,0,33760
402,,,Pembroke Pines,0,1,0,0,0,0,0,1,0,0,173053
403,,,Pompano Beach,0,0,2,0,0,1,0,0,3,0,112045
404,,,Port St. Lucie,1,0,2,0,0,0,0,0,0,3,193137
405,,,Sebastian,0,0,1,0,0,0,0,0,0,1,25672
406,,,Sunrise,2,0,0,0,0,0,0,1,1,0,95812
407,,,Tallahassee,1,0,0,0,0,0,0,1,0,0,192443
408,,,Tampa,1,1,0,0,0,0,0,0,0,2,392945
409,,,Temple Terrace,2,0,0,0,0,0,1,0,1,0,26777
410,,,Weston,0,1,0,0,0,0,0,0,1,0,71744
411,,,West Palm Beach,1,0,1,0,0,0,0,0,2,0,111659
412,,,Wilton Manors,0,0,1,0,0,0,0,0,1,0,12941
413,,Universities and Colleges,,3,0,0,0,0,0,,,,,
414,,,Pensacola State College,3,0,0,0,0,0,2,0,1,0,13602
415,,Metropolitan Counties,,29,7,9,1,0,1,,,,,
416,,,Alachua,0,0,0,0,0,1,0,0,1,0,
417,,,Bay,0,0,1,0,0,0,0,1,0,0,
418,,,Brevard,1,0,0,0,0,0,0,1,0,0,
419,,,Broward,3,0,0,0,0,0,0,0,2,1,
420,,,Clay,1,0,1,0,0,0,0,0,0,2,
421,,,Collier,0,1,0,0,0,0,0,0,0,1,
422,,,Flagler,1,0,0,0,0,0,0,0,0,1,
423,,,Lake,2,0,0,0,0,0,0,0,1,1,
424,,,Lee,5,0,1,0,0,0,1,2,1,2,
425,,,Leon,0,1,0,0,0,0,1,0,0,0,
426,,,Manatee,1,0,0,0,0,0,0,0,1,0,
427,,,Martin,1,1,0,0,0,0,1,1,0,0,
428,,,Miami-Dade,2,2,1,1,0,0,2,3,0,1,
429,,,Orange,4,1,2,0,0,0,1,2,4,0,
430,,,Palm Beach,0,1,0,0,0,0,0,1,0,0,
431,,,Pinellas,1,0,0,0,0,0,0,0,0,1,
432,,,Polk,1,0,1,0,0,0,0,1,0,1,
433,,,Seminole,2,0,0,0,0,0,0,0,2,0,
434,,,St. Johns,1,0,1,0,0,0,0,1,1,0,
435,,,Sumter,1,0,1,0,0,0,1,0,1,0,
436,,,Volusia,2,0,0,0,0,0,1,0,0,1,
437,Georgia,Total,,28,4,3,0,0,0,,,,,
438,,Cities,,8,2,1,0,0,0,,,,,
439,,,Atlanta,1,1,0,0,0,0,0,2,0,0,461405
440,,,Columbus,4,1,1,0,0,0,4,1,,1,194135
441,,,Conyers,1,0,0,0,0,0,0,0,1,0,16128
442,,,Woodstock,2,0,0,0,0,0,1,1,0,0,32850
443,,Universities and Colleges,,1,0,0,0,0,0,,,,,
444,,,University of Georgia,1,0,0,0,0,0,0,0,1,0,40462
445,,Metropolitan Counties,,19,2,2,0,0,0,,,,,
446,,,Chatham County Police Department,1,0,0,0,0,0,0,0,1,0,
447,,,Cobb County Police Department,14,2,1,0,0,0,4,7,2,4,
448,,,Gwinnett County Police Department,3,0,1,0,0,0,0,2,2,0,
449,,,Henry County Police Department,1,0,0,0,0,0,0,0,0,1,
450,Hawaii,Total,,33,1,10,0,0,0,,,,,
451,,Cities,,33,1,10,0,0,0,,,,,
452,,,Honolulu,33,1,10,0,0,0,4,10,12,18,982019
453,Idaho,Total,,15,6,2,0,0,0,,,,,
454,,Cities,,14,6,2,0,0,0,,,,,
455,,,Boise,3,1,0,0,0,0,0,1,1,2,229265
456,,,Chubbuck,1,0,0,0,0,0,1,0,0,0,14998
457,,,Coeur d'Alene,2,0,1,0,0,0,0,1,1,1,51650
458,,,Filer,1,0,0,0,0,0,1,0,0,0,2813
459,,,Idaho Falls,1,1,0,0,0,0,1,0,1,0,61643
460,,,Jerome,1,0,0,0,0,0,0,0,0,1,11738
461,,,Ketchum,1,0,0,0,0,0,0,0,0,1,2771
462,,,Lewiston,2,0,0,0,0,0,0,0,1,1,32949
463,,,Meridian,0,0,1,0,0,0,0,0,0,1,103774
464,,,Nampa,2,0,0,0,0,0,1,0,1,0,95386
465,,,Pocatello,0,1,0,0,0,0,0,0,0,1,55304
466,,,Twin Falls,0,3,0,0,0,0,0,0,1,2,49908
467,,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
468,,,Cassia,1,0,0,0,0,0,0,1,0,,
469,Illinois,Total,,62,20,20,0,0,6,,,,,
470,,Cities,,59,20,19,0,0,6,,,,,
471,,,Addison,1,0,0,0,0,0,0,1,0,0,36791
472,,,Aurora,1,0,0,0,0,0,0,0,0,1,133546
473,,,Bartlett,1,0,0,0,0,0,0,0,0,1,24369
474,,,Calumet City,1,0,0,0,0,0,1,0,0,0,36560
475,,,Champaign,0,0,1,0,0,0,0,0,1,0,88326
476,,,Chicago,36,10,13,0,0,3,11,21,20,10,2719151
477,,,Crete,1,0,0,0,0,0,0,1,0,0,8147
478,,,DeKalb,3,0,0,0,0,0,1,1,1,0,43064
479,,,East Peoria,1,0,0,0,0,0,0,0,1,0,22640
480,,,Elgin,0,1,1,0,0,0,0,0,1,1,87989
481,,,Evanston,0,0,1,0,0,0,0,0,1,0,74780
482,,,Galesburg,2,0,0,0,0,0,0,1,0,1,30573
483,,,Harwood Heights,1,0,0,0,0,0,0,1,0,0,8490
484,,,Herscher,1,0,0,0,0,0,0,0,1,0,1515
485,,,Joliet,0,3,0,0,0,0,0,0,0,3,137970
486,,,Marengo,0,0,1,0,0,0,0,0,1,0,7470
487,,,Normal,2,0,0,0,0,0,0,0,1,1,54525
488,,,Orland Park,0,4,0,0,0,0,0,1,1,2,58873
489,,,Peoria,1,0,0,0,0,1,1,1,0,0,112595
490,,,Plainfield,1,0,0,0,0,1,2,0,0,0,42281
491,,,Quincy,1,0,0,0,0,0,0,1,0,0,40249
492,,,Rockford3,3,0,2,0,0,0,0,2,1,1,146196
493,,,Rolling Meadows,0,1,0,0,0,0,0,1,0,0,23970
494,,,Romeoville,1,0,0,0,0,0,0,0,1,,39625
495,,,Skokie,0,1,0,0,0,0,0,1,0,0,63849
496,,,Watseka,0,0,0,0,0,1,0,0,1,,4868
497,,,Willow Springs,1,0,0,0,0,0,0,1,0,0,5639
498,,Universities and Colleges,,0,0,1,0,0,0,,,,,
499,,,Western Illinois University,0,0,1,0,0,0,1,0,0,,11951
500,,Metropolitan Counties,,2,0,0,0,0,0,,,,,
501,,,Kankakee,1,0,0,0,0,0,0,0,1,0,
502,,,Will,1,0,0,0,0,0,1,0,0,0,
503,,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
504,,,Perry,1,0,0,0,0,0,1,0,0,0,
505,Indiana,Total,,75,20,11,1,2,2,0,,,,
506,,Cities,,69,13,10,1,2,1,,,,,
507,,,Bloomington,6,1,0,0,0,0,1,3,1,2,85730
508,,,Columbus,2,0,0,0,0,0,,2,,,47595
509,,,Fort Wayne,0,1,0,0,0,0,0,0,1,0,267634
510,,,Greenfield,1,0,0,0,0,0,0,1,0,0,22292
511,,,Hammond,4,0,0,0,0,0,,1,2,1,76050
512,,,Indianapolis3,22,5,5,0,2,0,3,13,10,5,877584
513,,,Jasper,0,1,0,0,0,0,,,0,1,15583
514,,,Lafayette,5,0,0,0,0,0,1,,3,1,72904
515,,,Lawrence,3,0,1,0,0,1,0,2,1,2,49093
516,,,Plainfield,2,0,0,0,0,0,1,,,1,33668
517,,,South Bend3,18,2,3,1,0,0,4,6,7,6,102397
518,,,Terre Haute,6,3,1,0,0,0,3,3,2,2,60773
519,,Universities and Colleges,,2,1,1,0,0,1,,,,,
520,,,"Indiana University, Bloomington",1,1,0,0,0,1,1,,2,,53254
521,,,Purdue University,1,0,1,0,0,0,2,,,,44190
522,,Metropolitan Counties,,1,0,0,0,0,0,,,,,
523,,,Madison,1,0,0,0,0,0,0,0,0,1,
524,,State Police Agencies,,3,6,0,0,0,0,,,,,
525,,,State Police:,,,,,,,,,,,
526,,,Clark County,0,1,0,0,0,0,0,1,0,0,
527,,,Floyd County,0,1,0,0,0,0,0,0,0,1,
528,,,Lake County,0,1,0,0,0,0,0,0,1,0,
529,,,Marion County,1,0,0,0,0,0,0,0,1,0,
530,,,Miami County,1,0,0,0,0,0,0,1,0,0,
531,,,Monroe County,0,1,0,0,0,0,0,0,1,0,
532,,,Orange County,0,1,0,0,0,0,0,0,0,1,
533,,,Spencer County,1,0,0,0,0,0,0,1,0,0,
534,,,St. Joseph County,0,1,0,0,0,0,0,1,0,0,
535,Iowa,Total,,4,2,2,2,0,0,,,,,
536,,Cities,,2,1,2,2,0,0,,,,,
537,,,Des Moines,0,1,0,0,0,0,0,1,0,0,219159
538,,,Dubuque,1,0,0,0,0,0,0,0,1,0,58362
539,,,Grinnell,1,0,0,0,0,0,0,0,1,0,9000
540,,,Le Mars,0,0,0,1,0,0,0,1,0,,9989
541,,,Mount Vernon,0,0,1,0,0,0,0,1,,,4426
542,,,Pella,0,0,1,0,0,0,0,0,1,0,10208
543,,,Pleasant Hill,0,0,0,1,0,0,1,0,0,0,10030
544,,Universities and Colleges,,1,0,0,0,0,0,,,,,
545,,,University of Iowa,1,0,0,0,0,0,1,0,0,,35671
546,,Metropolitan Counties,,1,1,0,0,0,0,,,,,
547,,,Dubuque,1,1,0,0,0,0,1,0,1,0,
548,Kansas,Total,,35,18,9,7,0,0,,,,,
549,,Cities,,19,16,6,6,0,0,,,,,
550,,,Bel Aire,0,1,0,0,0,0,0,0,0,1,8092
551,,,Burlington,0,0,1,0,0,0,1,0,0,0,2537
552,,,Chanute,1,0,0,0,0,0,1,0,,,9046
553,,,Dodge City,1,1,0,0,0,0,0,0,1,1,27756
554,,,Garden City,0,0,0,1,0,0,0,0,1,0,26902
555,,,Goodland,0,1,0,0,0,0,1,0,0,0,4400
556,,,Great Bend,1,0,1,0,0,0,0,0,1,1,15251
557,,,Hutchinson,4,0,0,1,0,0,1,2,1,1,40573
558,,,Iola,1,0,0,0,0,0,0,1,0,0,5306
559,,,Liberal,2,1,2,1,0,0,1,3,1,1,19725
560,,,Olathe,1,0,0,0,0,0,0,0,1,0,139154
561,,,Ottawa,1,0,1,0,0,0,1,1,0,0,12300
562,,,Overland Park,1,1,0,0,0,0,1,0,1,0,193877
563,,,Pittsburg,0,1,0,0,0,0,0,0,1,0,20210
564,,,Salina,2,0,1,1,0,0,1,0,2,1,46862
565,,,Shawnee,1,0,0,0,0,0,0,0,0,1,65983
566,,,St. Marys,0,1,0,0,0,0,0,0,0,1,2646
567,,,Topeka,2,1,0,0,0,0,0,0,3,0,126399
568,,,Valley Center,0,0,0,2,0,0,2,0,0,0,7370
569,,,Wellington,0,3,0,0,0,0,0,0,0,3,7775
570,,,Wichita,1,2,0,0,0,0,1,0,1,1,391726
571,,,Winfield,0,3,0,0,0,0,0,0,0,3,12072
572,,Universities and Colleges,,2,0,2,0,0,0,,,,,
573,,,Kansas State University,1,0,0,0,0,0,0,0,1,0,25775
574,,,University of Kansas:,,,,,,,,,,,
575,,,Main Campus,0,0,1,0,0,0,0,0,0,1,31201
576,,,Medical Center4,1,0,1,0,0,0,1,0,1,0,
577,,Metropolitan Counties,,7,2,0,0,0,0,,,,,
578,,,Jefferson,2,1,0,0,0,0,2,0,0,1,
579,,,Johnson,1,0,0,0,0,0,0,0,1,0,
580,,,Riley County Police Department,2,0,0,0,0,0,0,0,1,1,
581,,,Sedgwick,1,1,0,0,0,0,1,1,0,0,
582,,,Wyandotte,1,0,0,0,0,0,1,0,0,0,
583,,Nonmetropolitan Counties,,6,0,1,0,0,0,,,,,
584,,,Crawford,2,0,0,0,0,0,0,1,1,0,
585,,,Dickinson,1,0,0,0,0,0,0,1,0,0,
586,,,Franklin,1,0,0,0,0,0,1,0,0,0,
587,,,Montgomery,1,0,0,0,0,0,1,0,0,0,
588,,,Pratt,1,0,0,0,0,0,0,0,1,0,
589,,,Saline,0,0,1,0,0,0,1,0,0,0,
590,,State Police Agencies,,1,0,0,0,0,0,,,,,
591,,,"Highway Patrol, Troop E",1,0,0,0,0,0,0,1,0,0,
592,,Tribal Agencies,,0,0,0,1,0,0,,,,,
593,,,Potawatomi Tribal,0,0,0,1,0,0,0,1,0,0,
594,Kentucky,Total,,189,16,22,3,8,2,, ,,,
595,,Cities,,132,9,21,3,5,2,,,,,
596,,,Ashland,2,0,1,0,0,0,0,1,1,1,20525
597,,,Berea,1,0,0,0,0,0,1,0,0,0,15893
598,,,Bowling Green,8,2,0,0,2,0,6,3,1,2,68268
599,,,Cadiz,0,0,0,0,1,0,0,0,0,1,2637
600,,,Calvert City,1,0,0,0,0,0,0,0,0,1,2513
601,,,Campbellsville,2,0,0,0,0,0,1,0,1,0,11503
602,,,Columbia,1,0,0,0,0,0,0,1,0,0,4927
603,,,Corbin,1,0,0,0,0,0,1,0,0,0,5517
604,,,Covington,4,1,1,0,0,1,1,1,3,2,40448
605,,,Cynthiana,1,0,0,1,0,0,1,0,0,1,6362
606,,,Danville,2,0,0,0,0,0,0,1,1,0,16801
607,,,Dawson Springs,2,0,0,0,0,0,0,0,2,0,2665
608,,,Elizabethtown,1,0,0,0,0,0,0,1,0,0,30180
609,,,Erlanger,1,0,0,0,0,0,1,0,0,0,22993
610,,,Falmouth,0,0,1,0,0,0,0,0,0,1,2100
611,,,Florence,4,0,0,0,0,0,2,1,0,1,32701
612,,,Fort Mitchell,1,0,0,0,0,0,0,1,0,0,8260
613,,,Fort Thomas,1,0,0,0,0,0,0,0,1,0,16274
614,,,Frankfort,6,0,0,0,0,0,0,0,4,2,27664
615,,,Fulton,1,0,0,0,0,0,0,0,1,0,2175
616,,,Georgetown,7,0,0,0,0,0,2,2,3,0,34351
617,,,Glasgow,2,0,0,0,0,0,0,2,0,0,14411
618,,,Henderson,2,0,0,0,0,0,0,0,1,1,28618
619,,,Highland Heights,1,0,0,0,0,0,1,0,0,0,7112
620,,,Hopkinsville,2,0,1,0,0,0,0,0,2,1,30606
621,,,Independence,1,0,0,0,0,0,0,0,0,1,28052
622,,,Jeffersontown,3,0,0,0,0,0,0,1,1,1,27443
623,,,La Grange3,1,0,0,0,1,0,0,0,1,0,8995
624,,,Lancaster,1,0,0,0,0,0,0,0,1,0,3866
625,,,Lawrenceburg,1,0,0,0,0,0,1,0,0,0,11378
626,,,Lebanon,1,0,0,0,0,0,0,0,1,0,5668
627,,,Lexington3,23,3,7,1,1,0,5,7,6,15,325579
628,,,London,1,0,1,0,0,0,1,1,0,0,8008
629,,,Louisville Metro,9,0,2,1,0,1,5,1,1,6,682005
630,,,Mount Washington,1,0,0,0,0,0,0,0,1,0,14704
631,,,Murray,0,1,0,0,0,0,0,0,0,1,19402
632,,,Newport,1,0,0,0,0,0,0,1,0,0,14972
633,,,Nicholasville3,4,0,1,0,0,0,0,2,1,1,30922
634,,,Oak Grove,1,0,2,0,0,0,1,0,0,2,7232
635,,,Owensboro,4,0,0,0,0,0,0,2,1,1,59686
636,,,Owingsville,1,0,0,0,0,0,0,0,1,0,1575
637,,,Paducah,4,1,1,0,0,0,3,1,2,0,24933
638,,,Paris3,3,0,1,0,0,0,2,1,0,0,9809
639,,,Radcliff,3,0,0,0,0,0,0,1,2,0,22576
640,,,Richmond,3,0,0,0,0,0,0,3,0,0,35952
641,,,Russell Springs,1,0,0,0,0,0,0,0,1,0,2588
642,,,Russellville,1,0,0,0,0,0,0,0,1,0,7088
643,,,Shelbyville,1,0,0,0,0,0,0,0,0,1,16138
644,,,St. Matthews,1,0,0,0,0,0,0,1,0,0,18228
645,,,Taylorsville,1,0,0,0,0,0,0,1,0,0,1262
646,,,Tompkinsville,1,0,0,0,0,0,0,0,0,1,2267
647,,,Uniontown,1,0,0,0,0,0,1,0,0,0,943
648,,,Versailles,2,1,0,0,0,0,0,0,1,2,26552
649,,,Vine Grove,1,0,0,0,0,0,0,1,0,0,6237
650,,,Williamsburg,1,0,0,0,0,0,0,0,1,0,5299
651,,,Wilmore,1,0,1,0,0,0,1,0,1,0,6406
652,,,Winchester,0,0,1,0,0,0,0,1,0,0,18505
653,,Universities and Colleges,,3,0,0,0,1,0,,,,,
654,,,Morehead State University,1,0,0,0,0,0,1,0,0,0,12390
655,,,University of Kentucky,0,0,0,0,1,0,0,0,0,1,31564
656,,,University of Louisville,2,0,0,0,0,0,0,1,1,0,25091
657,,Metropolitan Counties,,18,4,0,0,0,0,,,,,
658,,,Boone,6,1,0,0,0,0,1,2,0,4,
659,,,Bourbon,0,1,0,0,0,0,0,0,1,0,
660,,,Boyd,3,1,0,0,0,0,0,2,1,1,
661,,,Campbell County Police Department,2,0,0,0,0,0,0,0,1,1,
662,,,Gallatin,1,0,0,0,0,0,0,0,1,0,
663,,,Jessamine,1,0,0,0,0,0,0,0,1,0,
664,,,Oldham County Police Department,1,1,0,0,0,0,1,0,0,1,
665,,,Scott,1,0,0,0,0,0,0,0,0,1,
666,,,Shelby,1,0,0,0,0,0,0,0,0,1,
667,,,Warren,2,0,0,0,0,0,2,0,0,0,
668,,Nonmetropolitan Counties,,10,2,1,0,2,0,,,,,
669,,,Boyle,2,0,0,0,0,0,0,0,2,0,
670,,,Clay,0,1,0,0,0,0,0,0,0,1,
671,,,Franklin,1,0,0,0,0,0,0,1,0,0,
672,,,Garrard County Police Department,0,0,1,0,0,0,0,1,0,0,
673,,,Hart,1,0,0,0,0,0,0,1,0,0,
674,,,Laurel,0,1,0,0,0,0,1,0,0,0,
675,,,Lee,1,0,0,0,0,0,0,0,1,0,
676,,,McCracken,1,0,0,0,2,0,1,0,2,0,
677,,,Montgomery,1,0,0,0,0,0,1,0,0,0,
678,,,Pulaski,2,0,0,0,0,0,1,0,0,1,
679,,,Whitley,1,0,0,0,0,0,0,0,1,0,
680,,State Police Agencies,,19,1,0,0,0,0,,,,,
681,,,State Police:,,,,,,,,,,,
682,,,Ashland,0,1,0,0,0,0,1,0,0,0,
683,,,Bowling Green,1,0,0,0,0,0,0,0,0,1,
684,,,Campbellsburg,3,0,0,0,0,0,1,0,2,0,
685,,,Cannabis Suppression Section,1,0,0,0,0,0,0,0,1,0,
686,,,Dry Ridge,1,0,0,0,0,0,0,0,1,0,
687,,,Elizabethtown,3,0,0,0,0,0,1,1,0,1,
688,,,Frankfort,2,0,0,0,0,0,0,1,1,0,
689,,,Hazard,3,0,0,0,0,0,0,0,2,1,
690,,,Madisonville,1,0,0,0,0,0,0,1,0,0,
691,,,Morehead,2,0,0,0,0,0,0,1,1,0,
692,,,West Drug Enforcement Branch,2,0,0,0,0,0,0,0,1,1,
693,,Other Agencies,,7,0,0,0,0,0,,,,,
694,,,Cincinnati-Northern Kentucky International Airport,1,0,0,0,0,0,1,0,0,0,
695,,,Fayette County Schools,1,0,0,0,0,0,0,0,0,1,
696,,,Greater Hardin County Narcotics Task Force,1,0,0,0,0,0,1,0,0,0,
697,,,Jefferson County School District,1,0,0,0,0,0,1,0,0,0,
698,,,South Central Kentucky Drug Task Force,3,0,0,0,0,0,0,0,3,0,
699,Louisiana,Total,,25,13,6,0,1,0,,,,,
700,,Cities,,7,3,0,0,0,0,,,,,
701,,,Franklinton,1,0,0,0,0,0,0,,1,0,3771
702,,,Gonzales,1,0,0,0,0,0,0,0,1,0,10916
703,,,Monroe,1,3,0,0,0,0,1,1,1,1,48291
704,,,New Orleans,2,0,0,0,0,0,1,1,0,0,396374
705,,,Tallulah,1,0,0,0,0,0,0,1,0,0,6777
706,,,Westlake,1,0,0,0,0,0,1,0,0,,4627
707,,Universities and Colleges,,0,0,1,0,0,0,,,,,
708,,,"Southern University and A&M College, New Orleans",0,0,1,0,0,0,0,0,0,1,3113
709,,Metropolitan Counties,,8,9,5,0,1,0,,,,,
710,,,Bossier,2,2,0,0,0,0,0,2,2,0,
711,,,Calcasieu,2,5,2,0,0,0,4,2,3,0,
712,,,Lafourche,1,0,3,0,0,0,4,0,0,0,
713,,,Morehouse,0,0,0,0,1,0,0,1,0,0,
714,,,Ouachita,0,2,0,0,0,0,0,0,1,1,
715,,,Rapides,2,0,0,0,0,0,1,1,0,0,
716,,,St. John the Baptist,1,0,0,0,0,0,0,0,1,0,
717,,Nonmetropolitan Counties,,10,1,0,0,0,0,,,,,
718,,,Concordia,1,1,0,0,0,0,1,0,0,1,
719,,,Evangeline,6,0,0,0,0,0,0,0,6,0,
720,,,Madison,2,0,0,0,0,0,0,1,0,1,
721,,,Washington,1,0,0,0,0,0,1,0,0,0,
722,Maine,Total,,11,1,6,1,0,1,,,,,
723,,Cities,,11,1,5,1,0,0,,,,,
724,,,Biddeford,1,0,0,0,0,0,0,1,0,0,21519
725,,,Eastport,1,0,0,0,0,0,0,0,1,0,1258
726,,,Lewiston,0,0,1,0,0,0,0,0,1,0,36170
727,,,Portland,7,1,3,1,0,0,3,5,2,2,66997
728,,,Saco,1,0,1,0,0,0,0,1,0,1,19628
729,,,South Portland,1,0,0,0,0,0,1,0,0,0,25557
730,,State Police Agencies,,0,0,1,0,0,1,,,,,
731,,,Maine State Police,0,0,1,0,0,1,2,0,0,0,
732,Maryland,Total,,27,7,9,2,0,5,,,,,
733,,Cities,,3,2,2,0,0,0,,,,,
734,,,Baltimore,0,0,1,0,0,0,0,0,1,0,605436
735,,,Denton,1,0,0,0,0,0,0,1,0,0,4485
736,,,Laurel,0,1,0,0,0,0,0,1,0,0,26038
737,,,Riverdale Park3,1,1,0,0,0,0,0,0,0,1,7330
738,,,Takoma Park,0,0,1,0,0,0,0,1,0,0,18049
739,,,Taneytown,1,0,0,0,0,0,0,0,0,1,6795
740,,Universities and Colleges,,3,0,1,0,0,0,,,,,
741,,,Towson University,1,0,0,0,0,0,0,0,0,1,25467
742,,,University of Maryland:,,,,,,,,,,,
743,,,Baltimore County,2,0,0,0,0,0,0,0,2,0,15700
744,,,College Park,0,0,1,0,0,0,0,0,0,1,43691
745,,Metropolitan Counties,,16,5,6,2,0,5,,,,,
746,,,Anne Arundel County Police Department,3,0,1,0,0,2,2,1,3,0,
747,,,Baltimore County Police Department,1,0,2,0,0,0,,0,3,0,
748,,,Calvert,1,0,0,0,0,0,0,0,1,0,
749,,,Charles,1,0,0,0,0,0,0,1,0,,
750,,,Howard County Police Department,0,0,1,0,0,0,0,0,1,0,
751,,,Montgomery County Police Department,8,3,0,2,0,3,11,2,2,1,
752,,,Prince George's County Police Department,2,2,2,0,0,0,1,1,3,1,
753,,Nonmetropolitan Counties,,2,0,0,0,0,0,,,,,
754,,,Kent,2,0,0,0,0,0,0,1,0,1,
755,,State Police Agencies,,1,0,0,0,0,0,,,,,
756,,,"State Police, Wicomico County",1,0,0,0,0,0,0,1,0,0,
757,,Other Agencies,,2,0,0,0,0,0,,,,,
758,,,Natural Resources Police,1,0,0,0,0,0,0,0,0,1,
759,,,Transit Administration,1,0,0,0,0,0,0,0,1,0,
760,Massachusetts,Total,,200,86,69,6,5,7,,,,,
761,,Cities,,179,79,63,5,5,5,,,,,
762,,,Acton,0,1,0,0,0,0,0,1,0,0,24038
763,,,Amherst,2,1,0,0,0,0,0,2,1,0,40242
764,,,Andover,0,3,0,0,0,0,1,1,0,1,36324
765,,,Arlington,4,4,1,0,0,0,4,2,3,0,45876
766,,,Ashburnham,0,1,0,0,0,0,0,1,0,0,6335
767,,,Ashland,0,0,0,1,0,0,1,0,0,0,17860
768,,,Ayer,1,1,0,0,0,0,1,1,0,0,8246
