,Table 13,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
769,,,Barnstable,1,2,0,0,0,0,0,0,1,2,44015
770,,,Belmont3,2,0,1,0,0,0,0,0,1,1,26700
771,,,Boston3,89,18,39,0,0,2,25,37,43,39,694673
772,,,Boxford,0,1,0,0,0,0,0,0,0,1,8355
773,,,Braintree,1,2,0,0,0,0,0,0,2,1,37345
774,,,Brockton,1,1,0,0,0,0,1,1,0,0,95922
775,,,Brookline,2,0,0,0,0,0,1,1,0,0,59199
776,,,Cambridge3,6,8,0,1,1,1,6,3,3,4,114881
777,,,Chelmsford,2,1,0,0,0,0,1,1,0,1,35264
778,,,Chicopee,1,0,0,0,0,0,0,0,1,0,55639
779,,,Chilmark,0,0,0,0,1,0,1,0,0,0,923
780,,,Cohasset,1,0,0,0,0,0,0,1,0,0,8665
781,,,Concord3,1,1,0,0,0,0,0,0,0,4,19459
782,,,Danvers,1,1,0,0,1,0,0,0,2,1,27703
783,,,Dracut,1,0,0,0,0,0,0,1,0,0,31917
784,,,Easthampton3,1,1,1,0,0,0,0,0,1,1,16050
785,,,Easton,1,0,0,0,0,0,0,0,0,1,25225
786,,,Edgartown,1,0,0,1,0,0,0,0,1,1,4357
787,,,Everett,0,1,0,0,0,0,0,1,0,0,47005
788,,,Falmouth3,1,1,0,0,0,0,1,0,0,0,31033
789,,,Framingham,3,3,0,0,0,0,1,3,2,0,72510
790,,,Great Barrington,0,1,0,0,0,0,1,0,0,0,6821
791,,,Groton,0,1,0,0,0,0,0,0,1,0,11462
792,,,Haverhill3,6,2,1,1,0,1,3,2,2,3,64012
793,,,Holbrook,1,1,0,0,0,0,0,0,0,2,11052
794,,,Lawrence,0,0,1,0,0,0,1,0,0,0,80669
795,,,Lynn,0,1,0,0,0,1,0,0,2,0,94558
796,,,Malden,1,0,0,0,0,0,0,0,1,0,61469
797,,,Medford,0,0,0,1,0,0,0,1,0,0,57997
798,,,Melrose3,1,1,1,0,0,0,0,1,0,0,28552
799,,,Milford,1,0,0,0,0,0,0,0,0,1,29056
800,,,Millbury,0,1,0,0,0,0,0,1,0,0,13802
801,,,Monson,0,1,0,0,0,0,0,1,0,0,8890
802,,,Nantucket,1,0,0,0,0,0,1,0,0,0,11388
803,,,Natick,1,0,0,0,0,0,0,1,0,0,36717
804,,,Newton,2,3,2,0,0,0,0,3,1,3,89505
805,,,Northampton,1,0,0,0,0,0,1,0,0,0,28587
806,,,North Andover,1,0,0,0,0,0,0,0,0,1,31394
807,,,Oak Bluffs,0,1,0,0,0,0,0,1,0,0,4699
808,,,Palmer,1,0,0,0,0,0,0,1,0,0,12320
809,,,Pittsfield3,2,1,0,0,0,0,0,1,0,1,42298
810,,,Provincetown,0,0,2,0,0,0,0,1,1,0,2960
811,,,Quincy,7,2,0,0,0,0,2,1,2,4,94388
812,,,Revere,2,0,2,0,0,0,0,0,3,1,54296
813,,,Salem,2,1,2,0,0,0,0,1,1,3,43634
814,,,Somerville3,5,1,3,0,1,0,1,5,2,1,82161
815,,,South Hadley,2,0,0,0,0,0,0,1,1,0,17799
816,,,Spencer,0,0,1,0,0,0,0,0,1,0,11989
817,,,Springfield,6,1,3,0,0,0,3,1,3,3,155179
818,,,Sturbridge3,2,1,0,0,0,0,1,0,0,1,9626
819,,,Swampscott3,2,3,0,0,0,0,0,3,0,0,15380
820,,,Tisbury,1,0,1,0,0,0,1,0,1,0,4131
821,,,Wales,0,0,0,0,1,0,0,1,0,0,1902
822,,,Waltham,4,2,1,0,0,0,3,1,1,2,62655
823,,,Watertown,0,1,0,0,0,0,0,1,0,0,36320
824,,,Westfield,1,0,0,0,0,0,1,0,0,0,41854
825,,,West Tisbury,1,0,0,0,0,0,0,0,0,1,2920
826,,,Winchester,1,0,0,0,0,0,0,1,0,0,23036
827,,,Winthrop,0,1,0,0,0,0,1,0,0,0,18783
828,,,Worcester,1,0,1,0,0,0,0,1,1,0,186188
829,,Universities and Colleges,,13,5,2,1,0,2,,,,,
830,,,Assumption College,1,0,0,0,0,0,0,1,0,0,2913
831,,,Boston University,2,0,0,0,0,0,0,0,2,0,40807
832,,,College of the Holy Cross,1,1,1,0,0,0,1,1,0,1,2806
833,,,Dean College,1,0,0,0,0,0,0,0,1,0,1568
834,,,Massasoit Community College3,1,1,0,0,0,0,0,0,0,1,10613
835,,,Northeastern University3,2,1,1,1,0,1,1,0,1,2,27486
836,,,Springfield Technical Community College,0,1,0,0,0,0,0,0,1,0,7713
837,,,"University of Massachusetts, Amherst",2,1,0,0,0,1,1,0,2,1,34778
838,,,Westfield State University,3,0,0,0,0,0,0,2,0,1,8017
839,,Other Agencies,,8,2,4,0,0,0,,,,,
840,,,Massachusetts Bay Transportation Authority:  ,,,,,,,,,,,
841,,,Essex County,0,0,1,0,0,0,0,0,0,1,
842,,,Norfolk County3,2,1,1,0,0,0,1,,2,,
843,,,Suffolk County3,6,1,2,0,0,0,2,1,1,4,
844,Michigan,Total,,282,48,70,19,12,0,,,,,
845,,Cities,,182,31,55,14,8,0,,,,,
846,,,Allen Park,1,0,0,0,0,0,0,0,1,0,27020
847,,,Ann Arbor,3,5,1,0,0,0,3,5,1,0,122571
848,,,Auburn Hills,1,0,0,0,0,0,0,0,0,1,23579
849,,,Bad Axe,1,0,0,0,0,0,0,0,1,0,2933
850,,,Battle Creek,0,0,2,0,0,0,0,2,0,0,60615
851,,,Bay City,0,0,2,0,0,0,0,0,2,0,32953
852,,,Belding,0,0,1,0,0,0,1,0,0,0,5737
853,,,Benton Township,1,0,1,0,0,0,0,1,0,1,14382
854,,,Bloomfield Township,1,0,0,0,0,0,0,0,1,0,42199
855,,,Bridgeport Township,1,0,0,0,0,0,0,1,0,0,9853
856,,,Brighton,0,0,1,0,0,0,0,1,0,0,7635
857,,,Bronson,0,1,0,0,0,0,0,1,0,0,2297
858,,,Burton,4,0,1,0,0,0,0,2,0,3,28464
859,,,Cadillac,0,2,1,0,0,0,0,1,2,0,10455
860,,,Canton Township,2,0,0,0,0,0,1,0,1,0,92055
861,,,Chelsea,1,0,0,0,0,0,0,0,1,0,5248
862,,,Chocolay Township,0,0,1,0,0,0,0,0,0,1,5936
863,,,Clare,1,0,0,0,0,0,0,1,0,0,2990
864,,,Clinton Township,2,0,0,0,0,0,1,0,0,1,101279
865,,,Coloma Township,0,0,0,1,0,0,0,0,0,1,6369
866,,,Dearborn,1,1,0,0,0,0,0,0,1,1,94022
867,,,Dearborn Heights,1,1,0,1,0,0,0,1,1,1,55495
868,,,Detroit,28,1,18,5,2,0,12,16,14,12,671275
869,,,DeWitt Township,0,0,0,1,0,0,0,1,0,0,15194
870,,,Dowagiac,1,0,0,0,0,0,0,0,0,1,5738
871,,,East Lansing,0,1,1,0,0,0,0,0,1,1,46913
872,,,Elkton,0,1,0,0,0,0,0,1,0,0,751
873,,,Escanaba,4,0,1,0,0,0,1,1,2,1,12169
874,,,Farmington Hills,0,1,0,0,0,0,0,0,1,0,81239
875,,,Ferndale,0,0,1,0,0,0,0,1,0,0,20095
876,,,Flat Rock,0,1,0,0,0,0,1,0,0,0,9967
877,,,Flint,9,0,0,0,1,0,3,0,0,7,95677
878,,,Flint Township,1,0,0,0,0,0,0,0,0,1,30378
879,,,Fowlerville,0,0,0,0,2,0,0,0,0,2,2953
880,,,Frankenmuth,1,0,0,0,0,0,0,0,1,0,5290
881,,,Fruitport Township,2,0,0,0,0,0,0,1,0,1,14168
882,,,Garden City,2,0,0,0,0,0,1,0,0,1,26520
883,,,Gladstone,1,0,0,0,0,0,0,0,1,0,4721
884,,,Gladwin,1,0,0,0,0,0,0,0,1,0,2874
885,,,Grand Blanc Township,1,0,0,0,0,0,0,1,0,0,36489
886,,,Grand Rapids,5,0,1,0,0,0,1,1,0,4,200428
887,,,Grandville,1,0,0,0,0,0,0,0,0,1,16057
888,,,Grant,1,0,0,0,0,0,0,0,1,0,882
889,,,Grosse Ile Township,0,0,1,0,0,0,0,0,1,0,10128
890,,,Hamburg Township,1,0,0,0,0,0,0,1,0,0,22024
891,,,Hampton Township,1,0,0,0,0,0,0,1,0,0,9458
892,,,Hamtramck,0,1,0,0,0,0,0,0,0,1,21668
893,,,Harbor Beach,0,0,1,0,0,0,0,0,1,0,1591
894,,,Harper Woods,1,0,0,0,0,0,0,0,0,1,13674
895,,,Highland Park,5,1,1,0,3,0,1,4,0,5,10794
896,,,Holland,1,2,0,0,0,0,1,1,1,0,26322
897,,,Huntington Woods,2,0,0,0,0,0,0,0,1,1,6328
898,,,Inkster,1,0,1,0,0,0,0,1,0,1,24334
899,,,Kalamazoo,1,0,1,0,0,0,1,0,0,1,76020
900,,,Kentwood,1,0,0,0,0,0,0,0,0,1,52192
901,,,Kingsford,0,0,0,1,0,0,1,0,0,0,4960
902,,,Lansing,2,0,0,0,0,0,1,0,0,1,112534
903,,,Lansing Township,1,0,0,0,0,0,0,0,1,0,8213
904,,,Litchfield,1,0,0,0,0,0,0,0,1,0,1336
905,,,Livonia,0,0,1,0,0,0,0,1,0,0,93740
906,,,Lowell,1,0,0,0,0,0,0,1,0,0,4138
907,,,Ludington,1,0,0,0,0,0,0,1,0,0,8058
908,,,Mackinac Island,1,0,0,0,0,0,0,1,0,0,467
909,,,Madison Heights,1,0,0,0,0,0,0,0,1,0,30100
910,,,Marquette,1,0,0,0,0,0,0,0,1,0,20529
911,,,Marshall,0,0,1,0,0,0,0,0,0,1,6986
912,,,Melvindale,1,0,0,0,0,0,0,1,0,0,10291
913,,,Menominee,0,0,0,1,0,0,0,0,0,1,8089
914,,,Meridian Township,2,0,1,0,0,0,0,1,1,1,43072
915,,,Metro Police Authority of Genesee County,1,0,0,0,0,0,1,0,0,0,19887
916,,,Midland,2,2,0,0,0,0,2,0,1,1,41798
917,,,Milan,0,1,0,0,0,0,0,0,0,1,4018
918,,,Monroe,1,0,0,0,0,0,0,1,0,0,19754
919,,,Muskegon Township,1,0,0,0,0,0,0,0,0,1,17879
920,,,Northfield Township,1,0,0,0,0,0,0,1,0,0,8741
921,,,Northville Township,0,1,0,0,0,0,1,0,0,0,28939
922,,,Norton Shores,1,0,0,0,0,0,0,0,0,1,24578
923,,,Oak Park,0,0,1,0,0,0,1,0,0,0,29688
924,,,Ontwa Township-Edwardsburg,1,0,0,0,0,0,0,1,0,0,6493
925,,,Orchard Lake,1,0,0,0,0,0,0,0,0,1,2465
926,,,Orion Township,1,0,0,0,0,0,0,0,0,1,36193
927,,,Owosso,0,0,1,0,0,0,0,0,0,1,14455
928,,,Pinckney,0,0,0,1,0,0,0,0,1,0,2479
929,,,Pontiac,1,0,0,0,0,0,0,0,0,1,59817
930,,,Port Huron,1,0,0,0,0,0,0,0,1,0,28907
931,,,Redford Township,2,0,1,0,0,0,0,0,2,1,46899
932,,,Richmond,0,0,0,1,0,0,0,0,1,0,5916
933,,,Romulus,5,0,0,0,0,0,0,1,3,1,23389
934,,,Roseville,4,1,1,0,0,0,0,2,2,2,47524
935,,,Royal Oak,1,1,0,0,0,0,1,0,1,0,59383
936,,,Saginaw,1,0,1,0,0,0,0,2,0,0,48302
937,,,Saginaw Township,1,0,0,0,0,0,0,1,0,0,39198
938,,,Sault Ste. Marie,1,0,0,0,0,0,0,1,0,0,13557
939,,,Shelby,0,0,0,1,0,0,0,0,0,1,2019
940,,,Shelby Township,2,0,0,0,0,0,2,0,0,0,79878
941,,,Southfield,2,0,1,0,0,0,0,0,2,1,73418
942,,,Southgate,2,0,1,0,0,0,3,0,0,0,28959
943,,,South Haven,2,0,0,0,0,0,1,0,0,1,4337
944,,,St. Clair Shores,5,0,0,0,0,0,2,0,2,1,59618
945,,,St. Joseph,1,0,0,0,0,0,0,1,0,0,8364
946,,,Sturgis,1,0,0,0,0,0,0,1,0,0,10796
947,,,Tawas,1,0,1,0,0,0,2,0,0,0,4487
948,,,Tecumseh,1,0,0,0,0,0,0,0,0,1,8363
949,,,Thomas Township,1,0,0,0,0,0,0,1,0,0,11488
950,,,Traverse City,2,0,1,0,0,0,0,2,1,0,15441
951,,,Trenton,1,0,0,0,0,0,1,0,0,0,18176
952,,,Troy,5,0,0,0,0,0,3,1,0,1,84221
953,,,Unadilla Township,0,0,1,0,0,0,0,1,0,0,3465
954,,,Walker,1,0,1,0,0,0,0,0,0,2,25010
955,,,Warren,9,2,0,0,0,0,1,2,7,1,135160
956,,,Waterford Township,2,0,2,0,0,0,0,1,0,3,73066
957,,,Wayland,0,0,1,0,0,0,0,0,1,0,4260
958,,,Wayne,1,0,0,0,0,0,1,0,0,0,16862
959,,,West Bloomfield Township,2,1,0,0,0,0,0,1,1,1,65928
960,,,Williamston,1,0,0,0,0,0,0,0,0,1,3924
961,,,Wyandotte,0,1,0,0,0,0,0,0,1,0,24862
962,,,Wyoming,5,2,0,1,0,0,1,2,2,3,76498
963,,,Ypsilanti,3,0,0,0,0,0,1,0,2,0,21298
964,,Universities and Colleges,,9,3,4,0,1,0,,,,,
965,,,Eastern Michigan University,1,1,0,0,0,0,0,0,1,1,24545
966,,,Ferris State University,0,0,1,0,0,0,0,1,0,0,16828
967,,,Michigan State University,1,0,1,0,1,0,1,0,1,1,55545
968,,,Mott Community College,0,0,1,0,0,0,0,1,0,0,10769
969,,,Oakland Community College,1,0,0,0,0,0,0,1,0,0,29644
970,,,Saginaw Valley State University,1,0,0,0,0,0,1,0,0,0,10320
971,,,University of Michigan:  ,,,,,,,,,,,
972,,,Ann Arbor ,4,1,0,0,0,0,0,1,2,2,46316
973,,,Dearborn,0,1,0,0,0,0,0,1,0,0,10714
974,,,Flint,1,0,1,0,0,0,2,0,0,0,9455
975,,Metropolitan Counties,,28,5,4,3,1,0,,,,,
976,,,Bay,1,0,0,0,0,0,0,1,0,0,
977,,,Calhoun,1,0,0,2,0,0,2,1,0,0,
978,,,Eaton,1,0,0,1,0,0,0,0,2,0,
979,,,Genesee,4,1,0,0,1,0,0,5,0,1,
980,,,Ingham,1,0,0,0,0,0,0,0,0,1,
981,,,Ionia,6,0,0,0,0,0,0,1,3,2,
982,,,Kent,3,0,3,0,0,0,0,1,4,1,
983,,,Lapeer,0,1,0,0,0,0,0,1,0,0,
984,,,Livingston,1,0,0,0,0,0,0,1,0,0,
985,,,Monroe,3,0,0,0,0,0,2,0,1,0,
986,,,Muskegon,1,0,0,0,0,0,1,0,0,0,
987,,,Ottawa,5,2,0,0,0,0,6,0,1,0,
988,,,Saginaw,0,0,1,0,0,0,0,1,0,0,
989,,,Washtenaw,1,1,0,0,0,0,1,1,0,0,
990,,Nonmetropolitan Counties,,11,4,4,1,2,0,,,,,
991,,,Allegan,0,0,1,0,0,0,0,1,0,0,
992,,,Alpena,0,0,0,0,1,0,0,0,0,1,
993,,,Barry,3,0,0,0,0,0,1,0,2,0,
994,,,Charlevoix,0,0,1,0,0,0,0,1,0,0,
995,,,Chippewa,1,0,0,1,0,0,1,1,0,0,
996,,,Delta,0,0,0,0,1,0,1,0,0,0,
997,,,Gladwin,0,0,1,0,0,0,0,0,1,0,
998,,,Isabella,2,0,0,0,0,0,0,1,0,1,
999,,,Luce,1,0,0,0,0,0,0,1,0,0,
1000,,,Newaygo,0,1,0,0,0,0,0,0,1,0,
1001,,,Oceana,1,0,0,0,0,0,1,0,0,0,
1002,,,Osceola,0,0,1,0,0,0,1,0,0,0,
1003,,,St. Joseph,1,0,0,0,0,0,0,1,0,0,
1004,,,Tuscola,1,0,0,0,0,0,0,0,0,1,
1005,,,Van Buren,1,3,0,0,0,0,2,0,1,1,
1006,,State Police Agencies,,50,5,3,1,0,0,,,,,
1007,,,State Police:,,,,,,,,,,,
1008,,,Alger County,0,1,0,0,0,0,1,0,0,0,
1009,,,Allegan County,1,0,0,0,0,0,0,1,0,0,
1010,,,Alpena County,1,1,0,0,0,0,0,1,0,1,
1011,,,Arenac County,1,0,0,0,0,0,0,0,1,0,
1012,,,Barry County,1,0,0,0,0,0,0,1,0,0,
1013,,,Berrien County,3,0,0,0,0,0,0,0,3,0,
1014,,,Calhoun County,4,0,0,0,0,0,1,1,1,1,
1015,,,Chippewa County,3,0,1,0,0,0,2,0,1,1,
1016,,,Delta County,1,0,0,0,0,0,0,0,0,1,
1017,,,Eaton County,1,0,0,0,0,0,0,0,1,0,
1018,,,Genesee County,1,0,0,0,0,0,1,0,0,0,
1019,,,Hillsdale County,1,0,0,0,0,0,1,0,0,0,
1020,,,Ionia County,1,0,0,0,0,0,1,0,0,0,
1021,,,Iosco County,1,0,0,0,0,0,0,1,0,0,
1022,,,Isabella County,1,0,0,0,0,0,0,1,0,0,
1023,,,Jackson County,2,1,1,0,0,0,1,1,1,1,
1024,,,Kalamazoo County,2,0,0,0,0,0,0,2,0,0,
1025,,,Livingston County,2,0,0,0,0,0,2,0,0,0,
1026,,,Macomb County,1,0,0,0,0,0,0,0,1,0,
1027,,,Mecosta County,1,0,0,0,0,0,0,0,1,0,
1028,,,Montcalm County,4,2,0,0,0,0,2,1,1,2,
1029,,,Muskegon County,1,0,0,1,0,0,1,1,0,0,
1030,,,Oakland County,0,0,1,0,0,0,0,0,1,0,
1031,,,Saginaw County,2,0,0,0,0,0,0,0,1,1,
1032,,,Schoolcraft County,2,0,0,0,0,0,0,2,0,0,
1033,,,Shiawassee County,3,0,0,0,0,0,0,2,1,0,
1034,,,St. Clair County,1,0,0,0,0,0,0,0,0,1,
1035,,,St. Joseph County,1,0,0,0,0,0,0,0,1,0,
1036,,,Van Buren County,1,0,0,0,0,0,1,0,0,0,
1037,,,Washtenaw County,2,0,0,0,0,0,1,1,0,0,
1038,,,Wayne County,3,0,0,0,0,0,2,0,0,1,
1039,,,Wexford County,1,0,0,0,0,0,0,1,0,0,
1040,,Tribal Agencies,,1,0,0,0,0,0,,,,,
1041,,,Little River Band of Ottawa Indians,1,0,0,0,0,0,0,0,0,1,
1042,,Other Agencies,,1,0,0,0,0,0,,,,,
1043,,,Gerald R. Ford International Airport,1,0,0,0,0,0,0,0,1,0,
1044,Minnesota,Total,,72,26,25,3,0,0,,,,,
1045,,Cities,,62,24,23,2,0,0,,,,,
1046,,,Blaine,1,0,0,0,0,0,0,0,1,0,65649
1047,,,Brooklyn Park,2,1,1,0,0,0,1,2,1,0,81263
1048,,,Columbia Heights,1,0,0,0,0,0,0,0,1,0,21119
1049,,,Coon Rapids,2,0,1,0,0,0,1,1,0,1,62818
1050,,,Detroit Lakes,0,1,0,1,0,0,0,1,1,0,9289
1051,,,Eden Prairie,0,1,0,0,0,0,0,0,0,1,64917
1052,,,Fairmont,1,0,0,0,0,0,0,0,1,0,10053
1053,,,Fergus Falls,1,0,0,0,0,0,1,0,0,0,13839
1054,,,Inver Grove Heights,1,0,0,0,0,0,0,0,0,1,35592
1055,,,Janesville,1,0,0,0,0,0,0,0,0,1,2259
1056,,,Lakeville,4,1,1,0,0,0,1,0,3,2,64914
1057,,,Mankato,7,1,0,0,0,0,1,0,4,3,42606
1058,,,Maple Grove,1,0,0,0,0,0,1,0,0,0,72502
1059,,,Maplewood,2,2,1,0,0,0,0,1,4,0,41339
1060,,,Mendota Heights,0,1,0,0,0,0,0,0,0,1,11381
1061,,,Minneapolis,8,1,14,0,0,0,4,7,7,5,428261
1062,,,Minnetonka,0,1,0,0,0,0,0,1,0,0,53573
1063,,,Moorhead,2,0,1,0,0,0,2,0,0,1,43657
1064,,,Mounds View,1,0,0,0,0,0,0,0,1,0,13235
1065,,,New Brighton,2,0,0,0,0,0,0,0,2,0,22978
1066,,,North Branch,1,0,0,0,0,0,0,0,1,0,10511
1067,,,Northfield,1,0,0,0,0,0,0,0,1,0,19327
1068,,,Prior Lake,2,0,0,0,0,0,0,0,0,2,26925
1069,,,Red Wing,2,0,0,0,0,0,1,0,0,1,16405
1070,,,Rochester,2,3,0,0,0,0,3,2,0,0,117037
1071,,,St. Cloud,5,3,1,0,0,0,1,2,3,3,54591
1072,,,St. Louis Park,4,1,0,0,0,0,2,1,0,1,49595
1073,,,St. Paul,6,7,2,0,0,0,5,1,0,9,309756
1074,,,St. Peter,0,0,1,0,0,0,0,1,0,0,12012
1075,,,West St. Paul,1,0,0,0,0,0,1,0,0,0,19798
1076,,,Winnebago,0,0,0,1,0,0,0,0,1,0,1339
1077,,,Woodbury,1,0,0,0,0,0,1,0,0,0,70900
1078,,Universities and Colleges,,3,0,0,0,0,0,,,,,
1079,,,"University of Minnesota, Twin Cities",3,0,0,0,0,0,0,0,3,0,64860
1080,,Metropolitan Counties,,5,1,2,1,0,0,,,,,
1081,,,Carver,1,0,1,0,0,0,1,1,0,0,
1082,,,Ramsey,4,1,0,1,0,0,0,0,5,1,
1083,,,Sherburne,0,0,1,0,0,0,0,0,0,1,
1084,,Nonmetropolitan Counties,,0,1,0,0,0,0,,,,,
1085,,,Waseca,0,1,0,0,0,0,0,1,0,0,
1086,,Tribal Agencies,,2,0,0,0,0,0,,,,,
1087,,,White Earth Tribal,2,0,0,0,0,0,0,0,2,0,
1088,Mississippi,Total,,2,1,2,0,0,0,,,,,
1089,,Cities,,2,1,1,0,0,0,,,,,
1090,,,Brandon,2,0,0,0,0,0,0,1,0,1,24283
1091,,,Clinton,0,0,1,0,0,0,0,0,0,1,25137
1092,,,Holly Springs,0,1,0,0,0,0,,,1,,7614
1093,,Metropolitan Counties,,0,0,1,0,0,0,,,,,
1094,,,DeSoto,0,0,1,0,0,0,1,0,0,0,
1095,Missouri,Total,,50,3,8,2,0,1,,,,,
1096,,Cities,,44,2,6,2,0,1,,,,,
1097,,,Belton,2,0,0,0,0,0,0,0,1,1,23526
1098,,,Blue Springs,4,0,0,0,0,0,1,1,1,1,55277
1099,,,Duquesne,0,0,0,1,0,0,0,0,1,0,1736
1100,,,Fulton,1,0,0,0,0,0,0,1,0,0,12856
1101,,,Gladstone,0,1,0,0,0,0,0,0,0,1,27382
1102,,,Grain Valley,1,0,0,0,0,0,0,0,1,0,14165
1103,,,Independence,1,0,2,0,0,0,0,3,0,0,117368
1104,,,Jefferson City,1,0,0,0,0,0,0,0,1,0,42834
1105,,,Kansas City,29,0,3,0,0,1,9,10,7,7,317135
1106,,,Lexington,1,0,0,0,0,0,0,0,0,1,4531
1107,,,Lilbourn,0,0,0,1,0,0,0,0,1,0,1082
1108,,,Macon,1,0,0,0,0,0,1,0,0,0,5368
1109,,,Smithville,1,0,0,0,0,0,1,0,0,0,10012
1110,,,St. Louis,1,0,1,0,0,0,0,0,1,1,306875
1111,,,Wentzville,0,1,0,0,0,0,0,1,0,0,41057
1112,,,West Plains,1,0,0,0,0,0,0,1,0,0,12277
1113,,Metropolitan Counties,,3,0,0,0,0,0,,,,,
1114,,,St. Louis County Police Department,3,0,0,0,0,0,,0,1,2,
1115,,Nonmetropolitan Counties,,3,1,2,0,0,0,,,,,
1116,,,Dade,2,0,0,0,0,0,0,1,1,0,
1117,,,Henry,1,0,0,0,0,0,0,0,0,4,
1118,,,Laclede,0,0,1,0,0,0,0,0,0,1,
1119,,,Ste. Genevieve,0,1,0,0,0,0,0,1,0,0,
1120,,,Wayne,0,0,1,0,0,0,0,0,1,0,
1121,Montana,Total,,1,0,6,0,0,0,,,,,
1122,,Cities,,0,0,5,0,0,0,,,,,
1123,,,Billings,0,0,1,0,0,0,1,0,0,0,110397
1124,,,Bozeman,0,0,1,0,0,0,0,0,0,1,48101
1125,,,Missoula,0,0,3,0,0,0,0,0,3,0,74300
1126,,Universities and Colleges,,1,0,0,0,0,0,,,,,
1127,,,University of Montana,1,0,0,0,0,0,0,1,0,0,14683
1128,,Metropolitan Counties,,0,0,1,0,0,0,,,,,
1129,,,Yellowstone,0,0,1,0,0,0,0,0,0,1,
1130,Nebraska,Total,,22,2,5,4,0,1,,,,,
1131,,Cities,,15,2,4,3,0,1,,,,,
1132,,,Bellevue,0,0,0,1,0,0,0,0,1,0,53683
1133,,,Grand Island,0,0,2,0,0,0,0,2,0,0,51768
1134,,,La Vista,0,0,0,2,0,0,2,0,0,0,17177
1135,,,Lincoln,10,0,1,0,0,1,4,6,1,1,288589
1136,,,North Platte,0,0,1,0,0,0,0,0,1,0,23774
1137,,,Ogallala,1,0,0,0,0,0,1,0,0,0,4512
1138,,,Omaha,3,2,0,0,0,0,1,1,3,0,469351
1139,,,Valley,1,0,0,0,0,0,,0,0,1,2334
1140,,Metropolitan Counties,,5,0,1,1,0,0,,,,,
1141,,,Cass,0,0,1,0,0,0,0,0,1,0,
1142,,,Douglas,1,0,0,1,0,0,0,2,0,0,
1143,,,Howard,2,0,0,0,0,0,0,0,1,1,
1144,,,Merrick,2,0,0,0,0,0,2,0,0,0,
