,Table 13,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
1864,,,Breckenridge,1,0,0,0,0,0,0,1,0,0,5396
1865,,,Brenham,3,1,1,0,0,0,0,2,1,2,17116
1866,,,Bridgeport,0,0,1,0,0,0,1,0,0,0,6691
1867,,,Brownsville,1,0,0,0,0,0,0,0,1,0,184461
1868,,,Brownwood,1,0,0,0,0,0,0,0,1,0,18772
1869,,,Burleson,1,0,0,0,0,0,1,0,0,0,37451
1870,,,Canyon,1,1,0,0,0,0,0,0,1,1,15608
1871,,,Carrollton,1,0,0,0,0,0,0,0,0,1,81238
1872,,,Carthage,1,0,0,0,0,0,0,0,0,1,6555
1873,,,Cedar Park,2,0,0,3,0,0,0,0,0,5,70496
1874,,,Cisco,0,0,0,0,1,0,0,0,1,0,3789
1875,,,Conroe,0,1,0,0,0,0,0,0,0,1,87544
1876,,,Corpus Christi,1,0,0,0,0,0,0,1,0,0,328614
1877,,,Dallas,15,4,7,2,0,3,1,3,14,13,1278345
1878,,,Dayton,0,1,0,0,0,0,0,1,0,0,8070
1879,,,Decatur,9,0,0,0,0,0,4,2,2,1,6826
1880,,,Del Rio,0,0,1,0,0,0,0,1,0,0,36007
1881,,,Denton,3,0,1,0,0,0,2,1,1,0,139262
1882,,,DeSoto,0,0,1,0,0,0,0,1,0,0,54201
1883,,,Dumas,8,1,0,0,0,0,4,3,1,1,14790
1884,,,El Campo,2,0,0,0,0,0,0,0,0,2,11764
1885,,,Elgin,1,0,0,0,0,0,0,1,0,0,8874
1886,,,El Paso,0,1,1,0,0,0,1,1,0,0,688442
1887,,,Ennis,6,1,0,0,0,1,2,0,3,3,19367
1888,,,Ferris,1,0,0,0,0,0,0,1,0,0,2649
1889,,,Fort Worth3,18,2,5,1,0,0,5,13,6,0,884233
1890,,,Freeport,13,0,0,1,0,0,5,2,7,0,12185
1891,,,Frisco,0,0,1,0,0,0,0,0,0,1,115650
1892,,,Garland,1,0,0,0,0,0,0,0,0,1,239220
1893,,,Georgetown,1,0,0,0,0,0,0,1,0,0,74709
1894,,,Gladewater,1,0,0,0,0,0,0,0,0,1,3847
1895,,,Graham,2,0,0,0,0,0,1,0,1,0,8656
1896,,,Grand Prairie,3,0,0,1,0,0,1,2,0,1,135214
1897,,,Hamilton,1,0,0,0,0,0,,1,0,0,2994
1898,,,Harlingen,2,1,0,0,0,0,0,0,1,2,65525
1899,,,Hedwig Village,1,0,0,0,0,0,0,0,1,0,2685
1900,,,Henderson,3,1,0,0,0,0,0,2,0,2,13241
1901,,,Highland Village,0,0,1,0,0,0,0,0,0,1,16805
1902,,,Hillsboro,3,0,0,0,0,0,0,0,3,0,8422
1903,,,Horseshoe Bay,0,1,0,0,0,0,1,0,0,0,3097
1904,,,Houston,13,4,6,0,0,2,10,3,9,3,2296862
1905,,,Iowa Park,1,0,0,0,0,0,0,0,1,0,6352
1906,,,Jacksonville,2,0,0,0,0,0,1,0,1,0,14960
1907,,,Katy,2,0,0,0,0,0,0,1,0,1,14964
1908,,,Keller,0,0,1,0,0,0,0,1,0,0,48439
1909,,,Kyle,1,0,1,0,0,0,,1,1,0,46155
1910,,,Lampasas,1,0,0,0,0,0,1,0,0,0,7992
1911,,,League City,2,0,0,0,0,0,0,0,2,0,106264
1912,,,Leander,0,0,0,1,0,0,0,0,0,1,51602
1913,,,Levelland,1,0,0,0,0,0,0,0,1,0,13646
1914,,,Livingston,0,1,0,0,0,0,0,1,0,0,5128
1915,,,Longview,2,0,0,0,0,1,1,1,1,0,79705
1916,,,Lubbock,4,1,2,0,0,0,0,0,5,2,257372
1917,,,Lyford,1,0,0,0,0,0,1,0,0,0,2546
1918,,,Manor,1,0,0,0,0,0,1,0,0,0,10102
1919,,,Mesquite,1,0,0,0,0,0,0,0,0,1,144425
1920,,,Mineral Wells,0,2,0,0,0,0,1,0,0,1,14572
1921,,,Mont Belvieu,4,0,0,0,0,0,3,0,0,1,6301
1922,,,Nacogdoches,2,0,0,0,0,0,0,0,2,0,33703
1923,,,New Braunfels,2,1,0,1,0,0,1,1,2,0,68300
1924,,,North Richland Hills,2,0,0,0,0,1,1,0,0,2,71498
1925,,,Oak Ridge North,4,0,0,0,0,0,1,1,2,0,3143
1926,,,Odessa,6,2,1,0,0,0,0,3,5,1,117453
1927,,,Orange,7,1,0,0,0,0,1,3,3,1,19137
1928,,,Palestine,2,0,0,0,0,0,0,0,2,0,18238
1929,,,Pampa,0,0,1,0,0,1,1,1,0,0,17412
1930,,,Pearland,1,0,1,0,0,0,0,1,1,0,117846
1931,,,Pflugerville,6,0,1,0,1,1,2,4,2,1,65556
1932,,,Plainview,12,9,0,2,0,2,6,6,6,7,20569
1933,,,Port Isabel,2,0,0,0,0,0,2,0,0,0,5064
1934,,,Rockwall,0,1,0,0,0,0,0,1,0,0,45183
1935,,,Rosenberg,2,0,1,0,0,0,0,2,0,1,38541
1936,,,Rusk,2,0,0,0,0,0,0,0,1,1,5539
1937,,,San Antonio,3,2,1,0,0,0,1,2,1,2,1539300
1938,,,Sanger,1,0,0,0,0,0,0,1,0,0,8457
1939,,,San Juan,1,0,0,0,0,0,0,0,1,0,37398
1940,,,San Saba,0,1,0,0,0,0,1,0,0,0,3059
1941,,,Seven Points,1,0,0,0,0,0,1,0,0,0,1424
1942,,,Silsbee,2,1,0,0,0,0,0,1,2,0,6734
1943,,,Stafford,0,1,0,0,1,0,1,1,0,0,18079
1944,,,Sweetwater,1,0,0,0,0,0,1,0,0,0,10530
1945,,,Teague,1,0,0,0,0,0,,0,0,1,3498
1946,,,Temple,3,0,0,0,0,0,0,0,2,1,75706
1947,,,Tyler,1,0,0,0,0,0,0,1,0,0,106159
1948,,,Victoria,1,0,0,1,0,0,1,0,0,1,67766
1949,,,Vidor,1,1,0,0,0,0,0,1,0,1,10875
1950,,,Waco3,1,2,1,0,0,0,0,1,2,0,138091
1951,,,Watauga,1,0,0,0,0,0,0,0,0,1,24757
1952,,,Wichita Falls,2,0,0,0,0,0,0,0,2,0,104738
1953,,Universities and Colleges,,5,0,2,1,0,0,,,,,
1954,,,Angelo State University,1,0,1,0,0,0,1,0,1,0,11025
1955,,,Stephen F. Austin State University,1,0,0,0,0,0,0,0,0,1,14493
1956,,,"University of Houston, Central Campus",2,0,0,0,0,0,1,1,0,0,50293
1957,,,University of Texas:,,,,,,,,,,,
1958,,,Arlington,0,0,1,0,0,0,0,0,0,1,59019
1959,,,Houston,1,0,0,1,0,0,1,0,0,1,6634
1960,,Metropolitan Counties,,55,4,5,1,0,0,,,,,
1961,,,Brazoria,0,0,1,0,0,0,0,0,0,1,
1962,,,Chambers,0,0,1,0,0,0,0,1,0,0,
1963,,,Fort Bend,2,0,0,0,0,0,,2,0,0,
1964,,,Hudspeth,48,0,0,0,0,0,0,14,14,20,
1965,,,Liberty,2,0,0,0,0,0,0,1,0,1,
1966,,,Lubbock,1,0,0,0,0,0,1,0,0,0,
1967,,,Parker,0,1,1,0,0,0,1,0,0,1,
1968,,,Potter,1,1,1,0,0,0,0,1,0,2,
1969,,,Smith,1,0,0,0,0,0,0,0,1,0,
1970,,,Travis,0,1,1,0,0,0,0,2,0,0,
1971,,,Williamson,0,0,0,1,0,0,0,0,0,1,
1972,,,Wise,0,1,0,0,0,0,0,0,1,0,
1973,,Nonmetropolitan Counties,,12,4,1,0,0,0,,,,,
1974,,,Bee,2,0,0,0,0,0,0,1,1,0,
1975,,,Cherokee,3,1,0,0,0,0,2,0,1,1,
1976,,,Deaf Smith,1,0,0,0,0,0,,0,0,1,
1977,,,Delta,1,0,0,0,0,0,0,0,1,0,
1978,,,Erath,0,0,1,0,0,0,0,0,1,0,
1979,,,Floyd,2,0,0,0,0,0,1,1,0,0,
1980,,,Houston,2,1,0,0,0,0,1,0,1,1,
1981,,,Navarro,0,1,0,0,0,0,1,0,0,0,
1982,,,Ward,1,0,0,0,0,0,0,0,0,1,
1983,,,Washington,0,1,0,0,0,0,0,1,0,0,
1984,,Other Agencies,,1,1,0,0,0,1,,,,,
1985,,,Independent School District:  ,,,,,,,,,,,
1986,,,Calhoun County,0,1,0,0,0,0,1,0,0,0,
1987,,,Pflugerville,0,0,0,0,0,1,0,0,0,1,
1988,,,Spring Branch,1,0,0,0,0,0,0,1,0,0,
1989,Utah,Total,,20,7,4,1,0,1,,,,,
1990,,Cities,,18,4,4,1,0,0,,,,,
1991,,,Bountiful,0,0,1,0,0,0,1,0,0,0,44317
1992,,,Clearfield,1,0,0,0,0,0,0,0,1,0,31558
1993,,,Draper,1,0,0,0,0,0,0,0,0,1,46257
1994,,,Farmington,0,1,0,0,0,0,0,0,0,1,25006
1995,,,Hurricane,0,1,0,0,0,0,1,0,0,0,17676
1996,,,Layton,3,0,0,1,0,0,2,0,1,1,78052
1997,,,Price,4,1,0,0,0,0,2,0,3,0,8201
1998,,,Salt Lake City,2,0,2,0,0,0,0,1,2,1,202633
1999,,,Saratoga Springs,1,0,0,0,0,0,0,0,1,0,31786
2000,,,South Salt Lake,1,0,0,0,0,0,0,1,0,0,25160
2001,,,St. George,1,0,0,0,0,0,0,1,0,0,86202
2002,,,Vernal,1,1,0,0,0,0,0,0,0,2,10484
2003,,,Washington,1,0,0,0,0,0,0,0,1,0,27705
2004,,,West Bountiful,1,0,1,0,0,0,0,0,0,2,5705
2005,,,Woods Cross,1,0,0,0,0,0,0,0,0,1,11600
2006,,Nonmetropolitan Counties,,0,1,0,0,0,0,,,,,
2007,,,Wayne,0,1,0,0,0,0,0,1,0,0,
2008,,State Police Agencies,,1,0,0,0,0,0,,,,,
2009,,,Utah Highway Patrol,1,0,0,0,0,0,0,0,1,0,
2010,,Other Agencies,,1,2,0,0,0,1,,,,,
2011,,,Utah Transit Authority,1,2,0,0,0,1,3,0,0,1,
2012,Vermont,Total,,30,11,3,1,0,0,,,,,
2013,,Cities,,25,8,1,1,0,0,,,,,
2014,,,Barre,1,0,0,0,0,0,0,0,0,1,8605
2015,,,Barre Town,1,0,0,0,0,0,0,1,0,0,7693
2016,,,Bellows Falls,0,0,1,0,0,0,0,1,0,0,2993
2017,,,Brandon,1,0,0,0,0,0,0,1,0,0,3766
2018,,,Brattleboro,1,2,0,0,0,0,0,0,2,1,11410
2019,,,Burlington,7,1,0,0,0,0,5,1,1,1,42212
2020,,,Essex,1,0,0,0,0,0,0,0,1,0,21803
2021,,,Hartford,1,0,0,0,0,0,0,1,0,0,9567
2022,,,Lyndonville,1,0,0,0,0,0,1,0,0,0,1157
2023,,,Milton,0,0,0,1,0,0,0,0,1,0,11024
2024,,,Montpelier,1,0,0,0,0,0,0,0,0,1,7434
2025,,,Morristown,1,1,0,0,0,0,0,1,1,0,5450
2026,,,South Burlington,1,2,0,0,0,0,2,0,1,0,19318
2027,,,Springfield,1,0,0,0,0,0,1,0,0,0,8864
2028,,,St. Albans,1,0,0,0,0,0,0,0,0,1,6777
2029,,,St. Johnsbury,1,0,0,0,0,0,0,1,0,0,7158
2030,,,Stowe,1,0,0,0,0,0,0,1,0,0,4495
2031,,,Swanton,0,1,0,0,0,0,0,1,0,0,6560
2032,,,Williston,1,1,0,0,0,0,1,0,1,0,9778
2033,,,Winhall,3,0,0,0,0,0,0,0,3,0,730
2034,,Universities and Colleges,,1,2,1,0,0,0,,,,,
2035,,,University of Vermont,1,2,1,0,0,0,4,0,0,0,15069
2036,,Metropolitan Counties,,1,0,0,0,0,0,,,,,
2037,,,Chittenden,1,0,0,0,0,0,0,1,0,0,
2038,,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
2039,,,Windham,1,0,0,0,0,0,0,0,1,0,
2040,,State Police Agencies,,2,1,1,0,0,0,,,,,
2041,,,State Police:  ,,,,,,,,,,,
2042,,,Middlesex,0,0,1,0,0,0,0,0,1,0,
2043,,,Rutland,1,0,0,0,0,0,0,0,1,0,
2044,,,Shaftsbury,0,1,0,0,0,0,0,0,1,0,
2045,,,Vermont State Police Headquarters Bureau of Criminal Investigations,1,0,0,0,0,0,0,1,0,0,
2046,Virginia,Total,,85,25,23,9,1,0,,,,,
2047,,Cities,,20,4,3,2,0,0,,,,,
2048,,,Alexandria,2,0,0,0,0,0,0,1,0,1,162588
2049,,,Bristol,0,1,0,0,0,0,0,0,0,1,16613
2050,,,Charlottesville,4,1,0,0,0,0,1,0,3,1,48585
2051,,,Chesapeake,2,0,0,0,0,0,0,0,0,2,242310
2052,,,Fairfax City,1,0,0,0,0,0,1,0,0,0,24259
2053,,,Falls Church,1,0,0,0,0,0,0,0,0,1,14884
2054,,,Front Royal,0,0,1,0,0,0,0,1,0,0,15356
2055,,,Hampton,1,0,1,1,0,0,0,1,1,1,133965
2056,,,Middleburg,1,0,0,0,0,0,0,0,0,1,879
2057,,,Newport News,4,0,1,0,0,0,2,0,1,2,178734
2058,,,Orange,1,0,0,0,0,0,1,0,0,0,5016
2059,,,Petersburg,0,0,0,1,0,0,0,0,0,1,31568
2060,,,Suffolk,1,0,0,0,0,0,0,0,1,0,90817
2061,,,Vienna,1,0,0,0,0,0,1,0,0,0,16660
2062,,,Virginia Beach,1,1,0,0,0,0,0,0,1,1,451001
2063,,,Williamsburg,0,1,0,0,0,0,0,0,0,1,15191
2064,,Universities and Colleges,,6,2,2,2,0,0,,,,,
2065,,,George Mason University,2,0,0,0,0,0,1,0,0,1,46266
2066,,,Northern Virginia Community College,2,1,0,0,0,0,0,0,2,1,74283
2067,,,Old Dominion University,0,0,2,0,0,0,0,1,1,0,28758
2068,,,University of Mary Washington,0,0,0,1,0,0,0,0,0,1,5276
2069,,,University of Virginia,1,1,0,1,0,0,0,2,1,0,27960
2070,,,Virginia Commonwealth University,1,0,0,0,0,0,0,0,0,1,34271
2071,,Metropolitan Counties,,58,18,15,3,1,0,,,,,
2072,,,Albemarle County Police Department,1,0,0,1,0,0,0,0,0,2,
2073,,,Arlington County Police Department,4,0,1,0,0,0,2,0,1,2,
2074,,,Bedford,1,0,0,2,0,0,0,0,0,3,
2075,,,Campbell,1,0,0,0,0,0,0,0,1,0,
2076,,,Chesterfield County Police Department,4,3,0,0,0,0,3,2,1,1,
2077,,,Dinwiddie,2,1,0,0,0,0,2,0,0,1,
2078,,,Fairfax County Police Department,16,5,5,0,0,0,3,4,11,8,
2079,,,Fluvanna,1,0,0,0,0,0,1,0,0,0,
2080,,,Franklin,1,0,0,0,0,0,0,0,1,0,
2081,,,Frederick,0,0,1,0,0,0,0,1,0,0,
2082,,,Giles,1,0,0,0,0,0,0,0,1,0,
2083,,,Gloucester,1,0,1,0,0,0,1,0,0,1,
2084,,,Henrico County Police Department,2,0,0,0,0,0,0,1,1,0,
2085,,,King William,0,0,0,0,1,0,1,0,0,0,
2086,,,Loudoun,13,6,1,0,0,0,8,3,1,8,
2087,,,Nelson,1,0,0,0,0,0,0,1,0,0,
2088,,,Prince William County Police Department,5,2,0,0,0,0,3,2,0,2,
2089,,,Pulaski,0,0,1,0,0,0,0,0,1,0,
2090,,,Roanoke County Police Department,1,0,0,0,0,0,0,1,0,0,
2091,,,Rockingham,0,0,2,0,0,0,0,1,1,0,
2092,,,Southampton,0,0,1,0,0,0,0,0,1,0,
2093,,,Spotsylvania,2,1,0,0,0,0,0,0,1,2,
2094,,,Stafford,1,0,1,0,0,0,0,1,1,0,
2095,,,York,0,0,1,0,0,0,0,0,1,0,
2096,,Nonmetropolitan Counties,,1,1,1,0,0,0,,,,,
2097,,,Accomack,1,0,0,0,0,0,1,0,0,0,
2098,,,Page,0,1,0,0,0,0,1,0,0,0,
2099,,,Surry,0,0,1,0,0,0,0,0,1,0,
2100,,State Police Agencies,,0,0,2,2,0,0,,,,,
2101,,,State Police:  ,,,,,,,,,,,
2102,,,Amherst County,0,0,0,1,0,0,0,1,0,0,
2103,,,Fairfax County,0,0,0,1,0,0,0,0,0,1,
2104,,,Virginia Beach,0,0,1,0,0,0,0,0,0,1,
2105,,,Winchester,0,0,1,0,0,0,0,0,0,1,
2106,Washington,Total,,299,72,106,6,5,19,,,,,
2107,,Cities,,270,55,102,6,4,18,,,,,
2108,,,Airway Heights,1,0,0,0,0,0,1,0,0,0,9085
2109,,,Auburn,4,0,0,0,0,0,3,0,0,1,72392
2110,,,Bellevue,3,2,3,0,0,0,2,3,2,1,146913
2111,,,Bellingham,1,4,0,1,0,0,2,2,1,1,90208
2112,,,Bothell,0,0,0,0,0,1,0,1,0,0,28325
2113,,,Castle Rock,0,0,1,0,0,0,0,0,0,1,2251
2114,,,Centralia,2,0,1,0,0,0,0,2,1,0,17299
2115,,,Cheney,1,0,0,0,0,0,0,0,1,0,12715
2116,,,Clarkston,1,0,0,0,0,0,1,0,0,0,7417
2117,,,Dupont,1,0,0,0,0,0,0,0,1,0,9678
2118,,,Edgewood,1,0,0,0,0,0,0,1,0,0,11510
2119,,,Edmonds,2,1,0,0,0,0,2,1,0,0,42565
2120,,,Everett,7,0,0,0,0,0,2,2,1,2,111091
2121,,,Fircrest,1,0,0,0,0,0,0,0,1,0,6839
2122,,,Issaquah,1,0,2,0,0,0,0,3,0,0,38606
2123,,,Kennewick,1,0,0,0,0,0,0,0,0,1,82687
2124,,,Kent,11,3,3,0,0,1,4,5,4,5,129870
2125,,,Kirkland,0,0,0,0,0,1,0,1,0,0,89805
2126,,,Lacey,1,0,0,0,0,0,1,0,0,0,50844
2127,,,Lake Forest Park,1,0,0,0,0,0,1,0,0,0,13504
2128,,,Lake Stevens,1,0,0,0,0,0,0,0,0,1,33491
2129,,,Lakewood,6,0,0,0,0,0,1,2,2,1,60694
2130,,,Longview,3,0,0,0,0,0,1,1,0,1,37720
2131,,,Lynden,1,0,0,0,0,0,0,0,1,0,14612
2132,,,Lynnwood,2,0,0,0,0,0,1,0,0,1,38620
2133,,,Marysville,4,1,0,0,0,0,2,2,0,1,70204
2134,,,Mill Creek,1,0,0,0,0,0,1,0,0,0,21234
2135,,,Monroe,3,0,0,0,0,0,2,0,1,0,19003
2136,,,Morton,0,0,2,0,0,0,1,1,0,0,1164
2137,,,Mountlake Terrace,1,0,0,0,0,0,0,0,1,0,21549
2138,,,Mount Vernon,1,0,0,0,0,0,0,1,0,0,35550
2139,,,Newcastle,1,0,0,0,0,0,0,0,1,0,11878
2140,,,Oak Harbor,2,0,0,0,0,0,0,1,0,1,23330
2141,,,Ocean Shores,0,0,1,0,0,0,0,0,1,0,5977
2142,,,Olympia,1,1,0,0,0,0,0,0,1,1,52312
2143,,,Port Angeles,1,0,0,0,0,0,0,0,1,0,19992
2144,,,Port Townsend,1,0,0,1,0,0,1,0,1,0,9615
2145,,,Pullman,0,0,0,0,1,0,0,1,0,0,33896
2146,,,Puyallup,1,0,0,0,0,0,0,0,1,0,41572
2147,,,Redmond,0,1,0,0,0,0,0,1,0,0,65827
2148,,,Renton,3,0,0,0,0,0,0,2,0,1,102749
2149,,,Sammamish,1,0,0,0,0,0,0,0,0,1,65604
2150,,,SeaTac,0,1,0,0,0,0,0,1,0,0,29463
2151,,,Seattle,159,33,81,4,3,11,57,79,90,64,742759
2152,,,Sedro Woolley,1,0,0,0,0,0,0,0,1,0,11953
2153,,,Spokane,22,3,3,0,0,3,2,10,13,6,218222
2154,,,Spokane Valley,2,0,1,0,0,0,1,0,2,0,99020
2155,,,Tacoma,4,0,1,0,0,0,0,3,1,1,215687
2156,,,Tukwila3,3,3,1,0,0,0,1,1,3,1,20288
2157,,,Tumwater,0,0,0,0,0,1,0,1,0,0,23405
2158,,,Vancouver,1,1,0,0,0,0,0,2,0,0,177580
2159,,,Walla Walla,1,1,0,0,0,0,0,1,0,1,32906
2160,,,Woodland,1,0,0,0,0,0,0,0,1,0,6137
2161,,,Yakima,2,0,2,0,0,0,0,0,1,3,93959
2162,,Universities and Colleges,,1,3,0,0,0,0,,,,,
2163,,,University of Washington,1,0,0,0,0,0,0,0,1,0,55073
2164,,,Western Washington University,0,3,0,0,0,0,3,0,0,0,17475
2165,,Metropolitan Counties,,25,14,3,0,1,0,,,,,
2166,,,Chelan,2,0,0,0,0,0,1,0,0,1,
2167,,,Clark,1,1,0,0,0,0,1,1,0,0,
2168,,,Cowlitz,0,1,0,0,0,0,1,0,0,0,
2169,,,King,6,1,0,0,0,0,1,1,0,5,
2170,,,Pierce,5,3,0,0,0,0,1,4,3,0,
2171,,,Skagit,0,0,1,0,0,0,0,0,0,1,
2172,,,Snohomish,2,5,0,0,0,0,3,1,1,2,
2173,,,Spokane,2,1,2,0,0,0,2,2,0,1,
2174,,,Thurston,1,2,0,0,0,0,0,1,2,0,
2175,,,Walla Walla,0,0,0,0,1,0,0,0,0,1,
2176,,,Whatcom,4,0,0,0,0,0,1,0,0,3,
2177,,,Yakima,2,0,0,0,0,0,1,1,0,0,
2178,,Nonmetropolitan Counties,,3,0,0,0,0,1,,,,,
2179,,,Island,1,0,0,0,0,0,1,0,0,0,
2180,,,Mason,1,0,0,0,0,0,0,0,0,1,
2181,,,Okanogan,1,0,0,0,0,0,0,0,0,1,
2182,,,San Juan,0,0,0,0,0,1,1,0,,,
2183,,Other Agencies,,0,0,1,0,0,0,,,,,
2184,,,Port of Seattle,0,0,1,0,0,0,0,0,0,1,
2185,West Virginia,Total,,28,10,3,1,1,0,,,,,
2186,,Cities,,16,4,2,0,0,0,,,,,
2187,,,Buckhannon,4,0,0,0,0,0,0,0,3,1,5516
2188,,,Charleston,2,4,1,0,0,0,3,1,1,2,47470
2189,,,Fairmont,3,0,0,0,0,0,1,1,1,0,18430
2190,,,Huntington,1,0,0,0,0,0,0,0,0,1,43203
2191,,,Kenova,0,0,1,0,0,0,0,0,0,1,2979
2192,,,Moundsville,1,0,0,0,0,0,1,0,0,0,8417
2193,,,Parkersburg,1,0,0,0,0,0,0,0,0,1,29933
2194,,,Ranson,2,0,0,0,0,0,0,1,0,1,5292
2195,,,Ravenswood,1,0,0,0,0,0,0,1,0,0,3720
2196,,,Vienna,1,0,0,0,0,0,0,0,0,1,10306
2197,,Metropolitan Counties,,3,3,0,1,0,0,,,,,
2198,,,Berkeley,1,3,0,0,0,0,2,0,0,2,
2199,,,Brooke,1,0,0,0,0,0,1,0,0,0,
2200,,,Hancock,0,0,0,1,0,0,1,0,0,0,
2201,,,Marshall,1,0,0,0,0,0,0,1,0,0,
2202,,Nonmetropolitan Counties,,8,2,1,0,1,0,,,,,
2203,,,Lewis,1,1,0,0,1,0,0,0,1,2,
2204,,,Mason,5,0,0,0,0,0,0,2,2,1,
2205,,,McDowell,2,0,0,0,0,0,0,1,0,1,
2206,,,Mercer,0,1,0,0,0,0,0,1,0,0,
2207,,,Pocahontas,0,0,1,0,0,0,0,0,1,0,
2208,,State Police Agencies,,1,1,0,0,0,0,,,,,
2209,,,State Police:  ,,,,,,,,,,,
2210,,,Madison,1,0,0,0,0,0,1,0,0,0,
2211,,,Parkersburg,0,1,0,0,0,0,1,0,0,0,
2212,Wisconsin,Total,,26,8,14,3,0,2,,,,,
2213,,Cities,,12,6,11,2,0,1,,,,,
2214,,,Appleton,0,1,0,0,0,0,1,0,0,0,62164
2215,,,Ashwaubenon,1,0,0,0,0,0,1,0,0,0,17316
2216,,,Beaver Dam,1,0,0,0,0,0,0,0,0,1,16394
2217,,,Fox Valley Metro,0,1,0,0,0,0,0,1,0,0,22006
2218,,,Hudson,0,1,9,0,0,0,10,0,0,0,13848
2219,,,Janesville,2,1,0,0,0,0,2,0,1,0,64471
2220,,,Lake Delton,0,0,1,0,0,0,0,0,0,1,3005
2221,,,Marshall Village,1,0,0,0,0,0,1,0,0,0,3988
2222,,,Mayville,1,0,0,0,0,0,0,1,0,0,4862
2223,,,McFarland,0,0,0,0,0,1,0,1,0,0,8544
2224,,,Merrill,1,0,0,0,0,0,0,0,1,0,9091
2225,,,Milwaukee,2,0,1,0,0,0,0,2,0,1,595619
2226,,,New London,0,1,0,0,0,0,1,0,0,0,5465
2227,,,Phillips,0,0,0,1,0,0,0,1,0,0,1345
2228,,,Seymour,1,0,0,0,0,0,0,0,0,1,3460
2229,,,Sheboygan,0,0,0,1,0,0,0,0,0,1,48195
2230,,,Stevens Point,2,0,0,0,0,0,0,0,0,2,26233
2231,,,Waterloo,0,1,0,0,0,0,1,0,0,0,3337
2232,,Universities and Colleges,,1,0,0,0,0,0,,,,,
2233,,,"University of Wisconsin, Platteville",1,0,0,0,0,0,1,0,0,0,9916
2234,,Metropolitan Counties,,5,1,1,0,0,1,,,,,
2235,,,Eau Claire,1,0,0,0,0,0,1,0,0,0,
2236,,,Rock3,4,1,1,0,0,1,1,3,2,0,
2237,,Nonmetropolitan Counties,,8,0,2,1,0,0,,,,,
2238,,,Burnett,1,0,0,1,0,0,0,1,1,0,
2239,,,Clark,1,0,0,0,0,0,0,0,1,0,
2240,,,Dodge,2,0,1,0,0,0,2,1,0,0,
2241,,,Oneida,4,0,0,0,0,0,2,0,1,1,
2242,,,Wood,0,0,1,0,0,0,0,1,0,0,
2243,,Tribal Agencies,,0,1,0,0,0,0,,,,,
2244,,,Oneida Tribal,0,1,0,0,0,0,0,1,0,0,